@relation tweet_classification


@attribute 1st_person_pronouns numeric
@attribute 2nd_person_pronouns numeric
@attribute 3rd_person_pronouns numeric
@attribute coor_conjunctions numeric
@attribute past_verbs numeric
@attribute future_verbs numeric
@attribute commas numeric
@attribute colon_and_semi numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute modern_slang numeric
@attribute words_all_upper numeric
@attribute avg_sentences numeric
@attribute avg_tokens numeric
@attribute num_sentences numeric
@attribute polarity {0,4}


@data
0,0,0,1,0,0,0,0,0,0,0,7,1,0,1,0,1,31.75,4.695652173913044,4,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.0,15.0,2,4
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0,3.0,3,4
3,1,2,1,0,0,0,0,0,0,0,12,0,0,0,0,5,26.0,3.6956521739130435,4,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.5,5.25,2,4
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,18.0,7.142857142857143,3,4
1,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,20.0,3.8461538461538463,3,4
0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,13.333333333333334,4.375,3,4
1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,25.0,3.875,3,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0,5.666666666666667,2,4
0,2,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,36.0,4.6923076923076925,2,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,11.5,5.25,2,4
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,22.5,4.222222222222222,2,4
3,0,0,2,0,0,2,0,0,0,0,3,2,4,1,0,0,24.0,3.8076923076923075,5,4
0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,23.0,5.0,2,4
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19.0,4.714285714285714,2,4
2,0,0,0,0,0,1,1,0,0,0,7,1,1,0,0,1,37.333333333333336,5.388888888888889,3,4
0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,42.0,3.526315789473684,2,4
0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,13.5,4.8,2,4
0,0,1,0,0,0,0,1,0,0,0,2,0,4,0,0,0,17.0,4.4,3,4
0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,21.666666666666668,5.181818181818182,3,4
1,0,1,0,0,0,1,0,0,0,0,3,3,4,0,0,0,22.6,4.130434782608695,5,4
1,3,1,1,0,0,2,0,0,0,0,7,0,1,0,0,0,43.0,3.4,3,4
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14.0,4.0,3,4
0,1,1,2,0,0,0,0,0,0,0,9,0,0,3,0,0,17.833333333333332,4.136363636363637,6,4
0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,15.5,3.7142857142857144,2,4
0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,33.0,4.666666666666667,2,4
0,0,0,2,0,0,0,0,0,0,0,9,4,1,0,0,0,70.0,5.173913043478261,2,4
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,11.0,3.8,2,4
0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,12.0,4.2,2,4
0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,21.0,3.888888888888889,2,4
2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,22.333333333333332,4.0,3,4
1,0,0,1,0,0,0,1,0,0,0,5,1,1,0,1,0,41.0,4.6,2,4
2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,21.0,5.285714285714286,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.333333333333333,4.5,3,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13.5,6.25,2,4
1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,31.666666666666668,4.764705882352941,3,4
1,1,0,3,0,0,2,0,0,0,0,6,2,0,0,0,0,70.5,4.5,2,4
1,0,0,5,0,0,1,0,0,0,0,7,0,2,0,0,0,56.5,3.7916666666666665,2,4
0,0,0,0,0,0,0,0,3,0,0,8,0,1,0,0,0,66.5,4.869565217391305,2,4
3,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,38.5,4.266666666666667,2,4
1,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,21.5,3.090909090909091,2,4
2,0,1,0,0,0,1,0,0,0,0,6,0,3,0,0,0,22.75,3.75,4,4
1,0,0,2,0,1,2,0,0,0,0,4,0,2,0,0,0,54.0,4.5,2,4
2,0,0,1,0,1,0,0,0,0,0,7,1,3,0,0,0,33.5,3.9285714285714284,4,4
1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,35.5,5.636363636363637,2,4
0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,15.333333333333334,4.444444444444445,3,4
0,1,1,0,0,0,1,0,1,0,0,12,0,0,0,0,0,32.666666666666664,4.05,3,4
0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,19.5,3.823529411764706,4,4
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,16.0,4.1,3,4
1,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,28.0,3.4615384615384617,2,4
1,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,21.666666666666668,5.181818181818182,3,4
0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,29.0,5.666666666666667,2,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13.5,3.8333333333333335,2,4
0,2,1,1,0,2,1,0,0,0,0,5,1,3,0,0,0,41.666666666666664,4.565217391304348,3,4
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,20.666666666666668,5.5,3,4
0,0,1,2,0,0,0,0,0,0,0,4,2,2,0,0,0,16.142857142857142,3.8,7,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,17.0,5.0,2,4
1,1,0,0,0,1,0,0,0,0,0,6,0,2,0,0,0,42.0,4.375,3,4
1,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,19.0,3.4444444444444446,2,4
0,2,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,31.5,4.416666666666667,2,4
2,0,0,2,0,0,1,0,0,0,0,8,0,2,0,0,0,41.666666666666664,4.333333333333333,3,4
1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,37.0,4.846153846153846,2,4
1,0,0,4,0,0,1,0,0,0,0,5,0,2,0,0,0,56.5,4.0,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.5,4.25,2,4
1,0,1,0,0,0,0,0,0,0,0,9,0,3,0,0,0,33.75,3.9642857142857144,4,4
0,0,2,0,0,1,0,0,0,0,0,3,2,1,0,0,0,27.5,4.428571428571429,4,4
2,0,1,1,0,0,0,0,0,0,0,9,0,1,0,0,0,33.75,3.793103448275862,4,4
1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,28.0,3.4615384615384617,2,4
0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,31.5,4.909090909090909,2,4
1,0,0,1,0,0,1,0,0,0,0,5,0,1,1,0,0,28.0,4.8,4,4
0,0,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,25.0,4.2,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.333333333333333,4.5,3,4
0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,30.5,6.875,2,4
2,0,0,2,0,0,0,2,0,0,0,12,0,2,0,0,0,11.666666666666666,4.181818181818182,9,4
0,0,2,1,0,0,0,0,0,0,0,6,0,2,0,0,0,44.5,4.055555555555555,2,4
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,20.0,5.0,2,4
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,14.333333333333334,4.75,3,4
3,0,1,2,0,0,0,0,0,0,0,4,0,2,0,0,0,18.5,3.3333333333333335,4,4
2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,16.0,3.25,3,4
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,19.0,7.0,2,4
1,0,1,0,0,0,0,0,0,0,0,7,2,0,1,0,0,56.5,4.2272727272727275,2,4
1,1,0,1,0,1,1,0,0,0,0,10,0,0,0,0,0,31.75,3.8518518518518516,4,4
1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16.0,4.666666666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,20.0,3.6666666666666665,2,4
1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,25.5,4.3,2,4
1,0,2,1,0,0,0,0,0,0,0,6,0,1,0,0,0,29.333333333333332,4.6875,3,4
1,0,2,1,0,0,0,0,0,0,0,4,0,4,0,0,0,44.0,4.4,3,4
1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,31.0,6.529411764705882,4,4
0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2.2,2,4
0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,18.5,5.5,2,4
0,0,1,0,0,1,0,0,0,0,0,4,2,0,0,0,0,28.0,3.4615384615384617,2,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,20.0,4.25,2,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,17.5,4.285714285714286,2,4
0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,32.5,7.375,2,4
0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.75,4.0,4,4
0,2,0,0,0,0,0,1,1,0,0,5,2,0,1,0,0,22.333333333333332,4.0,3,4
0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,17.5,3.625,2,4
0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,24.75,5.0588235294117645,4,4
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,15.0,4.333333333333333,2,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.5,4.0,2,4
0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3.0,7.0,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,10.0,5.285714285714286,4,4
1,0,0,2,0,0,1,0,0,0,0,5,0,1,0,0,0,22.0,3.9285714285714284,3,4
0,0,0,1,0,0,0,0,1,0,0,5,2,1,0,0,0,37.0,4.846153846153846,2,4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,4.0,2,4
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,13.666666666666666,4.5,3,4
1,0,0,0,0,0,8,0,0,0,0,10,0,2,0,0,0,59.0,5.0,2,4
2,0,1,1,0,0,1,0,2,0,0,6,2,2,1,0,0,29.25,4.041666666666667,4,4
1,0,5,0,0,0,0,0,2,0,0,8,0,3,0,0,0,41.666666666666664,3.413793103448276,3,4
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,15.666666666666666,4.0,3,4
2,1,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,20.333333333333332,4.333333333333333,3,4
1,0,0,1,0,0,3,0,0,0,0,2,2,0,0,0,7,35.0,4.142857142857143,2,4
2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,39.666666666666664,4.809523809523809,3,4
1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,25.5,4.3,2,4
3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11.666666666666666,2.8,3,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.5,8.0,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,11.0,3.5,3,4
0,0,1,2,0,0,1,0,0,0,0,6,0,0,1,0,0,28.0,3.8333333333333335,3,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,17.0,5.0,2,4
2,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,32.5,4.153846153846154,2,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11.666666666666666,3.75,3,4
1,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,27.0,4.6,2,4
0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,38.0,4.2,2,4
1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,27.5,5.333333333333333,2,4
3,0,1,0,0,0,1,0,0,0,0,9,0,0,0,0,0,37.666666666666664,4.043478260869565,3,4
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,31.0,4.818181818181818,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9.666666666666666,3.5714285714285716,3,4
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19.5,4.125,2,4
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,22.5,4.222222222222222,2,4
2,1,0,1,0,0,1,0,0,0,0,10,0,1,0,0,0,18.2,4.333333333333333,5,4
0,1,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0,32.0,4.823529411764706,3,4
3,1,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,69.0,4.384615384615385,2,4
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,19.0,5.666666666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16.0,7.5,2,4
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18.0,5.333333333333333,2,4
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,17.5,6.4,2,4
1,1,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,33.75,4.346153846153846,4,4
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12.25,4.3,4,4
5,2,1,0,0,1,1,0,0,0,0,7,3,1,0,0,0,25.4,3.2580645161290325,5,4
0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,21.4,4.333333333333333,5,4
2,0,1,1,0,0,2,0,0,0,0,6,0,1,0,0,0,61.0,3.96,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10.333333333333334,4.666666666666667,3,4
0,0,2,0,0,0,3,0,0,0,0,5,0,0,0,0,0,17.666666666666668,3.6666666666666665,3,4
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,17.0,6.2,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.5,4.5,2,4
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,19.0,5.0,3,4
2,0,3,1,0,0,1,0,0,0,0,10,0,0,0,0,0,34.0,4.384615384615385,4,4
0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,32.5,4.583333333333333,2,4
1,0,0,2,0,0,0,0,0,0,0,3,2,3,0,0,0,28.666666666666668,3.238095238095238,3,4
0,0,0,0,0,0,4,1,0,0,0,10,0,2,0,1,0,48.5,4.5,2,4
1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,17.333333333333332,3.5833333333333335,3,4
1,3,0,3,0,0,2,0,0,0,0,8,0,1,0,0,1,19.4,4.1,5,4
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,20.666666666666668,4.416666666666667,3,4
0,0,0,0,0,0,3,0,0,0,0,9,6,1,0,1,0,21.0,4.5,6,4
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,14.666666666666666,4.875,3,4
0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,18.75,4.642857142857143,4,4
1,0,0,2,0,0,1,0,1,0,0,6,0,0,0,0,0,19.0,5.0,3,4
0,1,0,0,0,0,0,0,1,0,0,3,0,4,1,0,0,38.0,4.2,2,4
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18.0,6.6,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.5,7.333333333333333,2,4
0,0,0,1,0,1,1,0,5,0,0,5,4,2,0,0,0,50.5,4.421052631578948,2,4
0,0,0,1,0,0,0,0,2,0,0,6,1,0,0,0,0,22.0,4.3076923076923075,3,4
0,2,4,0,0,0,1,0,0,0,0,4,0,1,1,0,0,28.25,4.086956521739131,4,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,19.5,4.857142857142857,2,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,18.333333333333332,3.4615384615384617,3,4
2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18.5,3.3333333333333335,2,4
1,0,0,1,0,0,0,0,0,0,0,6,3,0,0,0,0,38.0,3.68,3,4
0,1,0,1,0,1,0,0,0,0,0,7,0,1,0,0,0,19.0,4.333333333333333,4,4
0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,22.666666666666668,6.1,3,4
0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,24.0,6.142857142857143,2,4
2,2,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,14.25,3.357142857142857,4,4
0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,16.5,4.833333333333333,2,4
0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,17.0,4.142857142857143,2,4
0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,20.5,3.7777777777777777,2,4
0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,19.5,4.857142857142857,4,4
0,1,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,30.333333333333332,3.9473684210526314,3,4
0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,13.0,8.333333333333334,2,4
0,0,2,0,0,0,0,0,0,0,0,3,1,2,0,0,0,18.75,3.9375,4,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.0,4.666666666666667,2,4
2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,15.333333333333334,3.9,3,4
1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,15.75,3.7857142857142856,4,4
0,0,0,1,0,0,1,0,0,0,0,4,0,2,0,0,0,25.0,4.2,2,4
0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,36.0,6.4,2,4
3,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,24.0,4.0,4,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10.0,5.6,3,4
2,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,26.0,4.4,3,4
0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,24.333333333333332,5.333333333333333,3,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,19.333333333333332,4.545454545454546,3,4
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23.0,5.0,2,4
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15.5,3.7142857142857144,2,4
3,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,36.666666666666664,3.9130434782608696,3,4
0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,19.0,5.153846153846154,4,4
1,0,0,2,0,0,2,0,0,0,0,3,0,5,0,0,0,32.25,4.32,4,4
0,1,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,25.5,4.578947368421052,4,4
0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,27.5,4.181818181818182,2,4
0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,31.0,4.818181818181818,2,4
2,0,0,2,0,1,0,0,0,0,0,7,1,2,0,0,0,49.0,4.882352941176471,2,4
1,0,0,0,0,1,3,0,0,0,0,4,0,1,0,0,0,46.0,4.222222222222222,2,4
2,1,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,17.5,4.045454545454546,6,4
1,0,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,40.5,4.1875,2,4
0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,13.666666666666666,5.285714285714286,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.0,3.2857142857142856,3,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,12.5,3.5,2,4
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,19.0,4.714285714285714,2,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.0,5.0,2,4
0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,24.5,4.1,2,4
1,0,0,1,0,0,2,0,1,0,0,7,0,1,0,0,0,22.0,4.75,3,4
2,1,1,1,0,0,1,0,0,0,0,4,1,0,1,0,0,52.5,4.631578947368421,2,4
2,1,0,1,0,0,1,0,0,0,0,7,1,0,0,0,1,56.5,3.7916666666666665,2,4
1,1,0,1,0,0,0,0,0,0,0,6,3,1,0,0,0,41.333333333333336,4.521739130434782,3,4
1,0,0,2,0,1,1,0,0,0,0,5,4,1,0,0,0,45.5,4.470588235294118,2,4
0,1,1,1,0,0,1,0,0,0,0,6,0,0,0,0,0,29.0,3.5,3,4
1,1,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,31.0,4.333333333333333,3,4
0,1,0,2,0,0,3,1,0,0,0,4,0,0,1,0,0,35.5,4.615384615384615,2,4
0,0,0,1,0,0,1,0,0,0,0,9,0,1,0,0,0,40.0,4.466666666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20.333333333333332,5.4,3,4
0,5,1,1,0,0,0,0,0,0,0,7,0,1,0,0,0,63.0,3.923076923076923,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18.0,8.5,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.333333333333334,7.0,3,4
2,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,12.5,3.909090909090909,4,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.5,6.666666666666667,2,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15.0,3.8,3,4
1,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,17.4,4.111111111111111,5,4
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0,5.666666666666667,2,4
0,0,3,1,0,0,0,1,1,0,0,4,0,1,0,0,0,33.0,3.857142857142857,2,4
1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,35.0,5.545454545454546,2,4
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,18.5,5.5,2,4
3,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,37.5,3.2777777777777777,2,4
1,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,23.333333333333332,3.5625,3,4
0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,31.0,3.923076923076923,2,4
1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,22.5,5.714285714285714,2,4
0,2,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,30.333333333333332,4.529411764705882,3,4
1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,27.0,4.090909090909091,2,4
2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21.5,4.625,2,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,26.5,5.111111111111111,2,4
0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,17.5,3.625,2,4
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17.0,3.5,2,4
0,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,48.0,7.166666666666667,2,4
0,0,0,0,0,0,0,0,2,0,0,7,0,1,0,0,0,26.5,5.470588235294118,4,4
2,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,27.4,4.2592592592592595,5,4
2,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,44.0,3.5,2,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,5.0,2,4
0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,24.333333333333332,4.846153846153846,3,4
0,0,0,2,0,0,0,3,0,0,0,4,8,0,0,0,0,30.333333333333332,3.9473684210526314,3,4
3,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,30.5,4.7272727272727275,4,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10.5,6.666666666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15.0,4.333333333333333,2,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12.5,3.5,2,4
1,0,0,0,0,0,0,0,1,0,0,6,2,3,0,0,0,25.2,3.8518518518518516,5,4
2,1,0,1,0,1,0,0,0,0,0,8,0,4,1,0,0,40.0,3.730769230769231,3,4
2,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,32.333333333333336,3.761904761904762,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12.5,5.75,2,4
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,8.0,4.4,3,4
0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,14.5,4.166666666666667,2,4
1,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,41.0,5.0,2,4
2,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,29.5,3.066666666666667,2,4
0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,11.25,4.444444444444445,4,4
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16.5,6.0,2,4
1,2,3,2,0,0,0,0,0,0,0,7,0,0,0,0,0,25.6,4.115384615384615,5,4
2,0,1,1,0,0,1,0,0,0,0,9,2,1,0,0,0,27.0,3.6666666666666665,4,4
0,1,0,0,0,0,1,0,0,0,0,8,1,0,0,0,0,18.333333333333332,4.8,3,4
2,1,0,2,0,0,0,1,1,0,0,6,0,3,0,0,0,59.0,4.217391304347826,2,4
1,0,1,2,0,0,1,0,0,0,0,5,2,0,0,0,0,21.4,4.894736842105263,5,4
0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,46.5,4.9375,2,4
0,1,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,29.0,4.0,2,4
0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,21.333333333333332,4.583333333333333,3,4
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,17.25,5.636363636363637,4,4
1,0,0,0,0,0,0,0,2,0,0,2,2,1,0,0,0,7.8,5.285714285714286,5,4
0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,13.5,5.444444444444445,4,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13.333333333333334,3.7777777777777777,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13.0,13.0,2,4
1,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,20.666666666666668,4.416666666666667,3,4
0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,21.333333333333332,3.466666666666667,3,4
2,0,0,1,0,0,0,2,0,0,0,11,0,2,0,0,0,67.5,3.7241379310344827,2,4
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,15.5,7.25,2,4
1,0,1,2,0,0,1,0,0,0,0,10,0,1,0,0,0,25.0,4.473684210526316,4,4
