@relation tweet_classification


@attribute 1st_person_pronouns numeric
@attribute 2nd_person_pronouns numeric
@attribute 3rd_person_pronouns numeric
@attribute coor_conjunctions numeric
@attribute past_verbs numeric
@attribute future_verbs numeric
@attribute commas numeric
@attribute colon_and_semi numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute modern_slang numeric
@attribute words_all_upper numeric
@attribute avg_sentences numeric
@attribute avg_tokens numeric
@attribute num_sentences numeric
@attribute polarity {0,4}


@data
1,1,0,2,0,0,1,0,0,0,0,5,0,0,1,0,0,13.666666666666666,4.176470588235294,6,0
1,0,1,1,0,0,0,0,0,0,0,7,1,3,0,0,0,32.5,4.36,4,0
3,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,1,40.333333333333336,4.166666666666667,3,0
2,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,26.0,4.0625,3,0
0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,15.666666666666666,4.555555555555555,3,0
3,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,41.0,3.9411764705882355,2,0
4,0,0,1,0,0,0,0,0,0,0,8,0,3,1,0,0,25.4,3.4,5,0
2,1,0,1,0,0,1,0,0,0,0,3,0,3,0,0,0,23.75,4.5,4,0
1,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,16.666666666666668,4.888888888888889,3,0
3,0,1,1,0,1,0,0,0,0,0,6,1,2,0,0,1,61.5,4.0,2,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,18.0,3.75,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,14.0,5.0,2,0
0,0,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0,26.333333333333332,4.466666666666667,3,0
0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,15.25,3.0625,4,0
1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,27.333333333333332,4.3125,3,0
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9.75,4.375,4,0
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5.4,3.0,5,0
1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,21.0,3.4,2,0
1,2,1,2,0,0,2,0,0,0,0,7,1,1,0,0,0,21.166666666666668,4.32,6,0
0,0,0,2,0,0,0,0,1,0,0,5,0,1,1,0,0,40.0,3.5555555555555554,3,0
2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,15.0,4.333333333333333,3,0
3,0,0,0,0,1,0,0,0,0,0,6,0,5,0,0,0,21.6,3.7083333333333335,5,0
1,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,1,28.5,4.9,2,0
1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,21.75,4.055555555555555,4,0
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,14.666666666666666,3.7,3,0
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,20.0,4.25,2,0
0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,35.0,5.0,3,0
4,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,28.0,3.5789473684210527,3,0
1,0,0,1,0,0,1,0,0,0,0,6,0,2,0,0,1,35.0,5.0,3,0
1,0,0,2,0,0,1,0,0,0,0,4,2,0,0,0,0,38.666666666666664,4.95,3,0
2,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,24.0,3.411764705882353,3,0
2,0,1,3,0,0,2,0,0,0,0,4,0,2,0,0,0,28.666666666666668,3.6842105263157894,3,0
0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,15.75,4.583333333333333,4,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14.0,4.0,2,0
1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,21.5,4.625,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.5,4.25,2,0
2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,24.5,3.6363636363636362,2,0
1,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,41.666666666666664,3.923076923076923,3,0
3,3,2,1,0,1,1,0,0,0,0,7,0,3,0,0,0,30.5,3.8461538461538463,4,0
1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,16.6,4.176470588235294,5,0
2,2,0,1,0,0,0,0,0,0,0,2,1,2,1,0,4,15.25,2.823529411764706,4,0
0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,12.5,3.5,2,0
3,0,0,2,0,0,2,0,0,0,0,1,0,5,2,0,0,34.333333333333336,3.8181818181818183,3,0
2,0,0,2,0,0,2,0,0,0,0,6,0,0,0,0,0,44.666666666666664,4.48,3,0
1,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,26.25,4.7368421052631575,4,0
0,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,14.2,4.428571428571429,5,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,2,0
1,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,29.5,3.357142857142857,2,0
2,1,0,2,0,0,2,1,0,0,0,4,0,2,0,0,0,21.4,3.6666666666666665,5,0
1,0,0,1,0,0,0,0,0,0,0,7,0,5,0,0,0,14.333333333333334,3.380952380952381,6,0
1,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,37.0,3.56,3,0
0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,18.5,3.3333333333333335,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.333333333333333,4.5,3,0
0,2,0,1,0,0,0,0,0,0,0,7,0,1,1,0,0,18.25,3.8125,4,0
1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,43.5,3.9444444444444446,2,0
2,0,1,0,0,0,0,0,0,0,0,7,0,4,1,0,0,16.166666666666668,3.9047619047619047,6,0
3,0,1,1,0,0,1,0,0,0,0,10,0,1,0,0,0,66.0,3.6206896551724137,2,0
4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18.666666666666668,3.2142857142857144,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.0,4.333333333333333,2,0
1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,17.0,4.142857142857143,2,0
1,0,1,0,0,0,2,0,0,0,0,2,0,3,1,0,0,33.0,3.533333333333333,2,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11.666666666666666,3.75,3,0
1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,22.5,3.7,2,0
1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,29.666666666666668,4.411764705882353,3,0
2,1,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,30.5,4.04,4,0
0,0,0,2,0,0,1,0,0,0,0,2,0,1,2,0,0,26.0,3.5,2,0
2,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,21.666666666666668,3.857142857142857,3,0
1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23.5,3.9,2,0
1,2,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,36.0,4.6923076923076925,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22.5,3.7,2,0
0,0,0,2,0,0,0,0,1,0,0,4,2,0,0,0,0,36.0,4.285714285714286,2,0
4,0,1,4,0,0,0,0,0,0,0,5,0,1,0,0,0,23.4,3.5185185185185186,5,0
1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,18.25,4.5,4,0
1,0,2,1,0,0,0,1,0,0,0,4,0,0,0,0,0,13.0,4.25,3,0
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23.5,3.9,2,0
0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,26.75,4.045454545454546,4,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15.0,4.333333333333333,2,0
2,0,0,2,0,0,1,0,0,0,0,4,3,3,0,0,0,42.666666666666664,4.24,3,0
1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,20.5,4.375,2,0
2,1,2,1,0,0,1,0,0,0,0,6,3,1,0,0,0,23.2,4.260869565217392,5,0
0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,18.0,3.75,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.666666666666666,4.8,3,0
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5.6,3.125,5,0
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6.2,3.5,5,0
0,0,2,1,0,1,0,0,0,0,0,4,0,2,0,0,0,18.0,4.0,5,0
0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,26.5,4.0,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.0,3.8,2,0
2,0,0,1,0,1,0,0,0,0,0,6,0,2,0,0,0,41.5,3.7222222222222223,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12.5,3.5,2,0
0,0,0,1,0,0,2,0,1,0,0,8,1,0,0,0,0,47.5,4.705882352941177,2,0
2,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,38.0,3.875,3,0
3,0,0,1,0,0,1,0,0,0,0,4,0,2,0,0,0,47.5,3.619047619047619,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,14.0,4.0,2,0
2,0,1,0,0,1,3,0,0,0,0,8,0,4,0,0,0,55.0,3.6666666666666665,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,11.0,3.0,2,0
3,0,2,1,0,0,1,0,0,0,0,3,0,1,0,0,0,34.0,3.375,2,0
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,21.0,3.4,2,0
1,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,11.5,4.555555555555555,4,0
0,1,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,13.5,4.2727272727272725,4,0
0,0,1,0,0,0,0,0,0,0,0,3,0,4,0,0,0,38.5,3.6470588235294117,2,0
1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,12.666666666666666,2.4166666666666665,3,0
0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,13.25,3.75,4,0
3,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,23.0,4.142857142857143,3,0
1,0,0,1,0,0,2,0,0,0,0,9,0,0,0,0,0,39.0,3.4444444444444446,2,0
0,0,1,0,0,1,1,0,0,0,0,4,1,0,0,0,1,27.666666666666668,4.0588235294117645,3,0
2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,18.0,3.3846153846153846,3,0
1,0,1,0,0,1,1,0,0,0,0,4,0,2,0,0,0,23.0,4.333333333333333,4,0
2,0,3,0,0,1,0,0,0,0,0,4,0,2,0,0,0,24.0,3.347826086956522,4,0
0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16.714285714285715,4.166666666666667,7,0
2,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,24.0,4.0,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,13.0,3.0,2,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.5,4.625,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12.0,5.5,2,0
1,0,0,0,0,0,1,0,1,0,0,3,2,1,0,0,0,29.0,4.0,2,0
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,15.0,3.5714285714285716,2,0
1,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,20.0,3.5,3,0
0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,17.5,4.285714285714286,2,0
0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,17.0,5.0,5,0
0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,9.6,4.3,5,0
1,0,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0,25.333333333333332,4.266666666666667,3,0
2,0,2,2,0,0,2,0,0,0,0,2,0,3,1,0,0,24.8,3.607142857142857,5,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.5,3.75,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0,3.6666666666666665,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15.0,4.333333333333333,2,0
1,2,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,44.0,4.0,2,0
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,22.5,4.222222222222222,2,0
0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,5.0,3,0
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,18.666666666666668,3.9166666666666665,3,0
3,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,22.333333333333332,3.6666666666666665,3,0
1,0,0,0,0,0,2,0,0,0,0,7,0,2,0,0,0,17.25,4.214285714285714,4,0
1,0,0,2,0,0,1,0,2,0,0,6,0,3,0,0,0,32.0,4.2105263157894735,3,0
2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,16.333333333333332,3.0,3,0
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,19.333333333333332,4.083333333333333,3,0
3,1,1,0,0,0,0,0,0,0,0,7,0,2,0,0,0,30.25,3.6296296296296298,4,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,3.5,2,0
0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0,2,17.166666666666668,4.45,6,0
1,2,0,2,0,1,2,0,0,0,0,7,0,3,0,0,0,64.5,3.6785714285714284,2,0
1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,22.5,3.272727272727273,2,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,13.666666666666666,3.4,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0,4.714285714285714,2,0
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,15.0,5.857142857142857,3,0
2,0,1,1,0,0,1,0,0,0,0,7,0,1,1,0,0,43.0,3.7142857142857144,3,0
2,0,3,3,0,0,1,0,0,0,0,4,0,2,0,0,0,31.75,4.038461538461538,4,0
2,0,0,1,0,0,0,0,0,0,0,3,3,3,0,0,0,23.0,3.6153846153846154,5,0
2,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,27.666666666666668,3.7777777777777777,3,0
2,0,0,1,0,0,3,0,0,0,0,5,0,2,0,0,0,30.666666666666668,3.5238095238095237,3,0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14.0,5.0,2,0
2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,31.5,3.3333333333333335,2,0
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,27.0,4.6,2,0
1,1,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,19.0,4.0,3,0
1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,36.0,4.285714285714286,2,0
0,1,0,1,0,0,0,0,0,0,0,3,0,6,0,0,0,63.0,8.846153846153847,2,0
1,0,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0,23.75,4.823529411764706,4,0
2,0,2,2,0,1,1,1,0,0,0,2,1,1,0,0,0,30.0,3.65,3,0
1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,21.0,3.888888888888889,2,0
1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,29.0,4.454545454545454,2,0
4,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,25.666666666666668,4.0,3,0
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,14.5,5.2,2,0
0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,23.666666666666668,3.933333333333333,3,0
3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,29.5,3.6923076923076925,2,0
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.333333333333333,3.1666666666666665,3,0
1,0,3,1,0,0,2,0,1,0,0,3,1,4,2,0,0,40.333333333333336,3.769230769230769,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.0,3.4,2,0
3,0,2,1,0,0,1,0,1,0,0,7,0,3,1,0,0,44.666666666666664,3.7241379310344827,3,0
2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5.8,3.25,5,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5.8,3.25,5,0
0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,6.0,3.375,5,0
2,1,0,1,0,1,2,0,0,0,0,10,0,2,0,0,0,43.333333333333336,3.586206896551724,3,0
3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,17.0,3.1538461538461537,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12.0,7.666666666666667,2,0
2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,23.0,3.8,2,0
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,29.5,4.083333333333333,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12.0,5.5,3,0
3,0,0,1,0,1,0,1,0,0,0,9,0,2,0,0,0,47.333333333333336,4.576923076923077,3,0
0,0,0,0,0,0,0,0,0,0,0,6,0,3,1,0,0,35.0,5.260869565217392,4,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0,3.8,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18.0,4.428571428571429,2,0
3,1,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,23.0,3.5714285714285716,4,0
1,0,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0,14.833333333333334,4.277777777777778,6,0
3,0,0,1,0,0,0,0,1,0,0,6,0,2,0,0,0,26.333333333333332,3.823529411764706,3,0
1,0,2,0,0,0,0,0,0,0,0,4,0,1,1,0,0,26.0,4.142857142857143,4,0
0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,23.0,4.538461538461538,3,0
2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,19.666666666666668,3.769230769230769,3,0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,19.5,3.5555555555555554,2,0
1,0,0,1,0,0,1,0,0,0,0,4,1,0,0,0,0,18.333333333333332,4.2727272727272725,3,0
5,0,0,2,0,0,0,0,0,0,0,7,0,3,0,0,0,33.75,3.6333333333333333,4,0
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,18.0,4.181818181818182,3,0
0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,1,0,22.5,4.222222222222222,2,0
1,2,3,0,0,0,2,0,0,0,0,6,0,5,2,0,0,60.0,3.6923076923076925,2,0
2,2,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,28.5,4.619047619047619,4,0
1,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,18.0,3.3846153846153846,3,0
2,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,14.5,4.166666666666667,4,0
0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,18.0,4.066666666666666,4,0
0,0,1,2,0,0,2,0,0,0,0,8,0,0,1,0,0,20.0,4.25,4,0
0,0,1,1,0,0,1,0,0,0,0,6,1,0,0,0,0,18.2,4.647058823529412,5,0
4,1,2,0,0,0,2,1,0,0,0,2,0,3,0,0,4,63.5,3.3,2,0
2,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,16.666666666666668,3.4166666666666665,3,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20.0,4.25,2,0
0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19.75,4.1875,4,0
2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,26.5,4.5,2,0
1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,25.5,3.8181818181818183,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16.0,5.8,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,8.666666666666666,3.142857142857143,3,0
3,0,1,1,0,0,0,0,0,0,0,5,1,1,0,0,0,54.5,3.625,2,0
2,0,2,2,0,0,0,0,0,0,0,8,3,0,0,0,0,44.333333333333336,3.689655172413793,3,0
2,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,32.5,3.1875,2,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,31.0,4.333333333333333,2,0
2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,16.333333333333332,3.727272727272727,3,0
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,18.5,6.090909090909091,4,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.5,3.2,2,0
0,0,1,1,0,0,1,0,0,0,0,4,0,1,0,0,0,36.0,4.6923076923076925,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13.333333333333334,4.375,3,0
3,1,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,26.0,4.1923076923076925,5,0
1,0,0,1,0,0,0,0,0,0,0,7,0,1,1,0,0,36.0,4.842105263157895,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,8.0,2,0
1,1,1,0,0,1,1,1,1,0,0,6,0,2,0,0,0,22.6,5.2105263157894735,5,0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,4,18.0,3.75,2,0
0,0,0,1,0,0,2,0,0,0,0,8,3,1,0,0,0,15.166666666666666,4.388888888888889,6,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.5,2.5714285714285716,2,0
1,0,3,1,0,0,0,0,0,0,0,4,0,1,0,0,0,30.666666666666668,3.75,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15.5,7.25,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15.0,3.5714285714285716,2,0
0,1,0,0,0,0,1,0,0,0,0,4,1,3,0,0,0,30.75,4.521739130434782,4,0
1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15.5,3.7142857142857144,2,0
3,0,1,1,0,1,0,0,0,0,0,7,1,0,0,0,0,31.0,3.5714285714285716,4,0
1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,13.5,4.8,2,0
0,0,3,1,0,1,0,0,0,0,0,2,0,1,0,0,0,17.333333333333332,4.0,3,0
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,14.5,3.4285714285714284,2,0
2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15.0,3.0,3,0
0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,30.5,3.2,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,2.857142857142857,3,0
0,0,0,1,0,0,0,0,0,0,0,6,1,3,0,0,0,40.666666666666664,4.681818181818182,3,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,22.666666666666668,4.461538461538462,3,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,19.0,4.0,2,0
0,0,0,1,0,0,0,0,2,0,0,7,0,0,0,0,0,41.5,4.666666666666667,2,0
3,0,2,2,0,0,1,1,1,0,0,4,0,0,1,0,0,51.0,2.8518518518518516,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,35.5,4.615384615384615,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.0,3.4,2,0
1,0,0,0,0,1,0,0,0,0,0,6,0,3,0,0,0,16.75,4.916666666666667,4,0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,3.25,2,0
3,0,1,1,0,0,1,0,0,0,0,7,0,2,0,0,1,30.0,3.96,4,0
0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,29.5,4.083333333333333,2,0
1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,15.5,3.125,2,0
2,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,39.0,4.333333333333333,2,0
0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,30.666666666666668,4.277777777777778,3,0
1,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,0,36.0,3.933333333333333,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.0,3.3333333333333335,3,0
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6.6,3.75,5,0
3,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,27.5,4.7,4,0
1,0,0,1,0,0,0,0,0,0,0,6,0,3,0,0,0,29.25,4.761904761904762,4,0
2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,43.0,4.176470588235294,2,0
0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,28.0,4.2727272727272725,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16.5,7.75,2,0
1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,22.666666666666668,4.461538461538462,3,0
3,0,1,2,0,0,0,0,0,0,0,3,1,2,1,0,0,27.333333333333332,3.0476190476190474,3,0
0,0,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,22.25,4.166666666666667,4,0
0,0,0,2,0,0,0,0,2,0,0,16,0,1,0,0,0,29.5,4.545454545454546,4,0
0,0,1,2,0,0,1,0,0,0,0,2,0,1,0,0,0,33.5,3.9285714285714284,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.0,4.5,3,0
2,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,19.4,4.1,5,0
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,16.666666666666668,3.8181818181818183,3,0
0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,0,0,17.333333333333332,4.5,3,0
2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,31.5,4.0,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22.333333333333332,5.363636363636363,3,0
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,19.0,3.4444444444444446,2,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,21.0,3.888888888888889,2,0
1,0,0,2,0,0,0,0,0,0,0,2,3,1,0,0,0,25.25,4.0,4,0
0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,15.0,4.333333333333333,2,0
2,0,1,2,0,0,0,0,0,0,0,2,1,1,2,0,0,31.25,4.16,4,0
0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,18.75,3.6470588235294117,4,0
1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,15.666666666666666,4.0,3,0
2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,21.5,3.5,2,0
1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,23.333333333333332,5.636363636363637,3,0
1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,9.75,2.909090909090909,4,0
0,0,2,0,0,0,2,0,0,0,0,6,0,1,0,0,0,36.333333333333336,4.090909090909091,3,0
2,0,2,1,0,1,1,0,0,0,0,4,0,1,0,0,0,44.5,4.6875,2,0
